Frame;Elapsed_Time_In_Milliseconds;Time;Thumb_CMC_Spread;Thumb_CMC_Flex;Thumb_PIP_Flex;Thumb_DIP_Flex;Index_MCP_Spread;Index_MCP_Flex;Index_PIP_Flex;Index_DIP_Flex;Middle_MCP_Spread;Middle_MCP_Flex;Middle_PIP_Flex;Middle_DIP_Flex;Ring_MCP_Spread;Ring_MCP_Flex;Ring_PIP_Flex;Ring_DIP_Flex;Pinky_MCP_Spread;Pinky_MCP_Flex;Pinky_PIP_Flex;Pinky_DIP_Flex;Thumb_CMC_Spread_AngularVelocity;Thumb_CMC_Flex_AngularVelocity;Thumb_PIP_Flex_AngularVelocity;Thumb_DIP_Flex_AngularVelocity;Index_MCP_Spread_AngularVelocity;Index_MCP_Flex_AngularVelocity;Index_PIP_Flex_AngularVelocity;Index_DIP_Flex_AngularVelocity;Middle_MCP_Spread_AngularVelocity;Middle_MCP_Flex_AngularVelocity;Middle_PIP_Flex_AngularVelocity;Middle_DIP_Flex_AngularVelocity;Ring_MCP_Spread_AngularVelocity;Ring_MCP_Flex_AngularVelocity;Ring_PIP_Flex_AngularVelocity;Ring_DIP_Flex_AngularVelocity;Pinky_MCP_Spread_AngularVelocity;Pinky_MCP_Flex_AngularVelocity;Pinky_PIP_Flex_AngularVelocity;Pinky_DIP_Flex_AngularVelocity;Thumb_CMC_Spread_AngularAcceleration;Thumb_CMC_Flex_AngularAcceleration;Thumb_PIP_Flex_AngularAcceleration;Thumb_DIP_Flex_AngularAcceleration;Index_MCP_Spread_AngularAcceleration;Index_MCP_Flex_AngularAcceleration;Index_PIP_Flex_AngularAcceleration;Index_DIP_Flex_AngularAcceleration;Middle_MCP_Spread_AngularAcceleration;Middle_MCP_Flex_AngularAcceleration;Middle_PIP_Flex_AngularAcceleration;Middle_DIP_Flex_AngularAcceleration;Ring_MCP_Spread_AngularAcceleration;Ring_MCP_Flex_AngularAcceleration;Ring_PIP_Flex_AngularAcceleration;Ring_DIP_Flex_AngularAcceleration;Pinky_MCP_Spread_AngularAcceleration;Pinky_MCP_Flex_AngularAcceleration;Pinky_PIP_Flex_AngularAcceleration;Pinky_DIP_Flex_AngularAcceleration
151;2416;00:00:02:496;39,94384;8,789823;3,0944;21,53478;1,430124;0,567862;101,1408;91,60036;-12,88888;3,543261;42,75711;39,06227;-22,39369;5,400585;67,76612;61,83295;-21,09405;3,621798;33,82667;31,57988;0,394363;-6,323204;0;-0,000572;-2,667868;3,555497;-0,000916;0,000458;-5,435829;0,026522;-5,273666;-4,74678;-5,054626;0,265732;-5,274353;-4,7509;-5,082664;0,19146;-17,5779;-15,80074;153,0945;-1072,454;-0,227451;-0,068665;-540,111;535,4107;-0,082397;0,054932;-659,6293;3,182601;527,4398;474,5956;-2923,029;336,609;633,2794;570,108;-579,103;22,00098;1898,465;1706,458
152;2432;00:00:02:512;39,917;8,803026;3,094337;21,53479;1,441708;0,555671;101,1408;91,60035;-12,72298;3,542432;42,552;38,8777;-22,34599;5,372756;67,61953;61,70098;-21,07656;3,62115;33,27002;31,07954;-1,610412;0,792217;-0,003791;0,000572;0,695043;-0,731467;0,000458;-0,000916;9,953612;-0,049739;-12,30675;-11,07445;2,861709;-1,669779;-8,795471;-7,918167;1,049767;-0,038924;-33,39912;-30,02003;-120,2865;426,9252;-0,227451;0,068665;201,7746;-257,2178;0,082397;-0,082397;923,3664;-4,575634;-421,9848;-379,66;474,9801;-116,1306;-211,2671;-190,036;367,9458;-13,82303;-949,2736;-853,1569
153;2448;00:00:02:528;39,93104;8,902642;3,0944;21,53477;1,509477;0,561626;101,1408;91,60036;-12,63545;3,54199;42,46409;38,7986;-22,25024;5,367793;67,50227;61,59541;-20,99572;3,61812;33,12353;30,94789;0,842285;5,976963;0,003791;-0,00103;4,066114;0,357267;0;0,000916;5,252151;-0,026522;-5,274353;-4,746322;5,744934;-0,297775;-7,035827;-6,334304;4,850349;-0,181761;-8,789063;-7,899398;147,1618;311,0847;0,454903;-0,09613;202,2643;65,32401;-0,027466;0,109863;-282,0877;1,393032;421,9436;379,6874;172,9934;82,32021;105,5786;95,03173;228,0349;-8,570193;1476,604;1327,238
154;2464;00:00:02:544;40,07163;9,201418;3,0944;21,53477;1,629428;0,594461;101,1408;91,60036;-12,59752;3,541769;42,259;38,61403;-21,72841;5,290465;67,32641;61,43705;-20,99022;3,617904;32,6841;30,5529;8,435669;17,92654;0;0;7,197103;1,970132;0;-0,000458;2,275829;-0,013275;-12,30537;-11,07399;31,30989;-4,639635;-10,55145;-9,501113;0,329475;-0,012975;-26,36604;-23,699;455,603;716,9746;-0,227451;0,061798;187,8593;96,77194;0;-0,082397;-178,5793;0,794792;-421,8612;-379,66;1533,897;-260,5115;-210,9375;-190,0085;-271,2524;10,12716;-1054,619;-947,9758
155;2480;00:00:02:560;40,07011;9,220394;3,094273;21,53479;1,641633;0,579122;101,1408;91,60035;-12,31577;3,540442;42,20039;38,56128;-21,72799;5,290465;67,26777;61,38426;-21,01115;3,618715;32,56692;30,44759;-0,091553;1,138573;-0,007596;0,00103;0,732279;-0,920362;0;-0,000458;16,90447;-0,079637;-3,516769;-3,164978;0,02552;0;-3,518371;-3,167495;-1,255531;0,04868;-7,030792;-6,319084;-511,6333;-1007,278;-0,455761;0,061798;-387,8894;-173,4297;0;0;877,7183;-3,981685;527,3162;474,5406;-1877,062;278,3781;421,9848;380,017;-95,10039;3,699302;1160,115;1042,795
156;2496;00:00:02:576;40,12479;9,61312;3,0944;21,53479;1,756692;0,489789;101,1408;91,60035;-12,23893;3,539999;42,11248;38,48217;-21,03643;5,205373;67,15054;61,27869;-20,94406;3,616226;32,30326;30,21061;3,28125;23,56355;0,007596;0;6,903526;-5,359954;0,000916;0;4,610881;-0,026536;-5,27481;-4,74678;41,49307;-5,105552;-7,033996;-6,334075;4,025345;-0,149374;-15,81962;-14,2186;202,3681;1345,499;0,911522;-0,061798;370,2748;-266,3755;0,054932;0,027466;-737,6152;3,186035;-105,4825;-94,90812;2488,053;-306,3331;-210,9375;-189,9948;316,8525;-11,88326;-527,33;-473,9707
157;2512;00:00:02:592;40,10706;9,640976;3,094273;21,53479;1,772109;0,471054;101,1408;91,60035;-12,24873;3,54011;42,0539;38,42944;-21,0429;5,205674;67,0919;61,22591;-20,95117;3,616442;32,15677;30,07895;-1,064072;1,671352;-0,007596;0;0,925047;-1,124132;-0,000458;0;-0,588455;0,006638;-3,514709;-3,163376;-0,388184;0,018082;-3,518371;-3,167267;-0,426407;0,012989;-8,789291;-7,899742;-260,7193;-1313,532;-0,911522;0;-358,7087;254,1494;-0,082397;0;-311,9602;1,990413;105,6061;95,00425;-2512,875;307,418;210,9375;190,0085;-267,1051;9,741781;421,82;379,1313
158;2528;00:00:02:608;40,06619;9,668961;3,0944;21,53478;1,795478;0,415901;101,1408;91,60036;-12,16732;3,539667;41,84879;38,24486;-21,07071;5,207029;67,09188;61,22592;-20,97365;3,617308;31,83451;29,78932;-2,45224;1,679077;0,007596;-0,000572;1,402109;-3,309173;-0,000458;0,000458;4,884738;-0,02655;-12,30675;-11,0749;-1,668091;0,081282;-0,000916;0,000687;-1,348915;0,05197;-19,33559;-17,3774;-83,29008;0,463486;0,911522;-0,034332;28,62367;-131,1025;0;0,027466;328,3916;-1,991272;-527,5222;-474,6917;-76,79443;3,791999;211,0473;190,0772;-55,35049;2,338886;-632,778;-568,6592
159;2544;00:00:02:624;40,20073;9,98358;3,094337;21,53479;1,905981;0,397129;101,1408;91,60034;-12,0649;3,539225;41,79019;38,19213;-20,3959;5,123691;67,0919;61,22593;-20,87788;3,61368;31,57083;29,55232;8,072205;18,87714;-0,003791;0,000572;6,630184;-1,126338;0;-0,000916;6,145362;-0,02655;-3,515625;-3,163833;40,48839;-5,000295;0,000916;0,000458;5,746421;-0,21771;-15,82077;-14,22043;631,4666;1031,884;-0,683212;0,068665;313,6845;130,9701;0,027466;-0,082397;75,63743;0;527,4673;474,6642;2529,389;-304,8946;0,109863;-0,013733;425,7202;-16,1808;210,8894;189,4181
160;2560;00:00:02:640;40,1843;9,981928;3,094273;21,53478;1,878886;0,415901;101,1408;91,60035;-12,08971;3,53928;41,67299;38,08666;-20,41441;5,124609;67,09189;61,22591;-20,91413;3,615088;31,30717;29,31536;-0,985565;-0,099106;-0,003805;-0,000572;-1,625683;1,126338;0;0,000458;-1,488533;0,003319;-7,032394;-6,328353;-1,110764;0,055075;-0,000458;-0,000916;-2,175064;0,084515;-15,8194;-14,21734;-543,4661;-1138,575;-0,000858;-0,068665;-495,352;135,1606;0;0,082397;-458,0337;1,792145;-211,0061;-189,8712;-2495,949;303,3222;-0,082397;-0,082397;-475,2891;18,13345;0,082397;0,185394
161;2576;00:00:02:656;40,16537;9,982203;3,0944;21,53479;1,916017;0,395648;101,1408;91,60036;-11,72129;3,537454;41,61439;38,03391;-20,37574;5,122659;67,0919;61,22592;-20,88127;3,613842;31,18999;29,21004;-1,135941;0,016537;0,007596;0,000572;2,22785;-1,215194;0;0,000458;22,10483;-0,109563;-3,515854;-3,164749;2,320175;-0,116987;0,000458;0,000458;1,971474;-0,074759;-7,030906;-6,318969;-9,022525;6,938552;0,684071;0,068665;231,212;-140,4919;0;0;1415,602;-6,772899;210,9924;189,8163;205,8563;-10,32371;0,054932;0,082397;248,7923;-9,556388;527,3094;473,9021
162;2592;00:00:02:672;40,17786;10,08719;3,094273;21,42342;1,949634;0,365305;101,1408;91,60033;-11,70688;3,537399;41,61439;38,03392;-19,83865;5,046788;66,62289;60,80366;-20,86521;3,613192;31,01421;29,05206;0,749359;6,299457;-0,007596;-6,682205;2,017007;-1,820556;0,000916;-0,001373;0,864887;-0,003319;0,000229;0,000229;32,22576;-4,552259;-28,14056;-25,33539;0,963821;-0,03901;-10,5471;-9,478911;113,118;376,9752;-0,911522;-400,9666;-12,65058;-36,32172;0,054932;-0,109863;-1274,397;6,374644;210,9649;189,8987;1794,335;-266,1163;-1688,461;-1520,151;-60,45913;2,144909;-210,9718;-189,5965
163;2608;00:00:02:688;40,17786;10,08719;3,094273;21,42342;1,949634;0,365305;101,1408;91,60033;-11,70688;3,537399;41,61439;38,03392;-19,83865;5,046788;66,62289;60,80366;-20,86521;3,613192;31,01421;29,05206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-44,96154;-377,9674;0,455761;400,9323;-121,0204;109,2334;-0,054932;0,082397;-51,89323;0,199127;-0,013733;-0,013733;-1933,546;273,1356;1688,434;1520,123;-57,82928;2,340603;632,8262;568,7347
164;2624;00:00:02:704;40,15689;10,09493;3,0944;21,38167;2,008766;0,323851;101,1408;91,60034;-11,60587;3,536901;41,5265;37,95482;-19,85139;5,022505;66,24181;60,46058;-20,83942;3,612216;30,75055;28,81508;-1,257706;0,464172;0,007596;-2,504883;3,547926;-2,487219;0;0,000458;6,060733;-0,029898;-5,273208;-4,745636;-0,764809;-1,456976;-22,86484;-20,58471;1,547356;-0,058551;-15,81917;-14,21905;-75,46233;27,85034;0,455761;-150,293;212,8755;-149,2332;0;0,027466;363,644;-1,793861;-316,3925;-284,7381;-45,88851;-87,41854;-1371,89;-1235,083;92,84132;-3,51305;-949,15;-853,1432
165;2640;00:00:02:720;40,16582;10,179;3,094337;21,35382;2,075657;0,300666;101,1408;91,60036;-11,57308;3,536679;41,4679;37,90208;-19,34306;4,998261;66,12458;60,35502;-20,80271;3,610861;30,60407;28,68343;0,535584;5,043869;-0,003791;-1,670837;4,0135;-1,391126;-0,001373;0,001373;1,967468;-0,013289;-3,51654;-3,164291;30,5001;-1,45463;-7,033538;-6,333618;2,202644;-0,081325;-8,788834;-7,898826;107,5973;274,7818;-0,683212;50,04271;27,93447;65,76561;-0,082397;0,054932;-245,5959;0,996494;105,4001;94,88065;1875,895;0,140762;949,8778;855,0658;39,31733;-1,366424;421,82;379,2137
166;2656;00:00:02:736;40,13842;10,20598;3,094337;21,32599;2,116461;0,335718;101,1408;91,60033;-11,62854;3,537011;41,46788;37,90208;-19,3824;5,000103;65,97802;60,22306;-20,83698;3,612162;30,60407;28,68344;-1,643829;1,618824;0;-1,670151;2,44822;2,103124;0,000916;-0,001831;-3,327942;0,019941;-0,000687;0;-2,360801;0,110521;-8,79364;-7,91748;-2,056274;0,078077;0;0,000801;-130,7648;-205,5027;0,227451;0,041199;-93,91681;209,655;0,137329;-0,192261;-317,7246;1,993847;210,9512;189,8575;-1971,654;93,90906;-105,6061;-95,03173;-255,5351;9,564113;527,33;473,9776
167;2672;00:00:02:752;40,14186;10,20582;3,094273;21,29817;2,126885;0,316518;101,1408;91,60034;-11,4742;3,536236;41,4679;37,90208;-19,39133;5,000534;65,9487;60,19669;-20,8576;3,612921;30,60408;28,68344;0,205994;-0,009041;-0,003805;-1,66935;0,625434;-1,152005;0;0,000458;9,260558;-0,04652;0,000687;-0,000458;-0,535812;0,025864;-1,759186;-1,582489;-1,237335;0,045533;0,000229;-0,000458;110,9894;-97,67188;-0,22831;0,048065;-109,3672;-195,3077;-0,054932;0,137329;755,3099;-3,987693;0,082397;-0,027466;109,4993;-5,07946;422,0673;380,0995;49,13636;-1,952648;0,013733;-0,075531
168;2688;00:00:02:768;40,13572;10,23218;3,094337;21,27031;2,142197;0,287355;101,1408;91,60035;-11,46807;3,536181;41,46789;37,90207;-19,38316;5,000142;65,89008;60,14389;-20,86425;3,613138;30,60407;28,68344;-0,3685;1,581344;0,003805;-1,671409;0,918732;-1,749748;-0,000458;0,000458;0,367813;-0,003304;-0,000229;-0,000458;0,490723;-0,023518;-3,516998;-3,167724;-0,398941;0,013018;-0,000229;0,000458;-34,4696;95,42311;0,456619;-0,123596;17,59787;-35,86457;-0,027466;0;-533,5647;2,592945;-0,054932;0;61,5921;-2,962875;-105,4687;-95,11412;50,30364;-1,950931;-0,027466;0,054932
169;2704;00:00:02:784;40,16396;10,34815;3,094337;21,27031;2,267277;0,289391;101,1408;91,60036;-11,40691;3,535904;41,4679;37,90207;-18,90207;4,927878;65,80215;60,06472;-20,87868;3,61368;30,60407;28,68345;1,69487;6,958408;0;0;7,504763;0,122137;-0,000458;0,000916;3,669376;-0,016623;0,000229;0;28,86509;-4,335852;-5,276184;-4,750442;-0,866089;0,032501;0;0,000343;123,8022;322,6238;-0,22831;100,2846;395,1619;112,3131;0;0,027466;198,0938;-0,799084;0,027466;0,027466;1702,462;-258,74;-105,5511;-94,96305;-28,02887;1,169014;0,013733;-0,006866
170;2720;00:00:02:800;40,11205;10,42022;3,094337;21,27031;2,239395;0,336882;101,1408;91,60036;-11,23924;3,535129;41,46789;37,90208;-18,92079;4,928792;65,80212;60,06474;-20,90709;3,614817;30,60407;28,68344;-3,114853;4,323692;0;0;-1,672883;2,849436;0,000458;0;10,0605;-0,04652;-0,000229;0,000916;-1,122894;0,054846;-0,001373;0,001144;-1,704712;0,06825;0;-0,000343;-288,5833;-158,0829;0;0;-550,6588;163,6379;0,054932;-0,054932;383,4674;-1,793861;-0,027466;0,054932;-1799,279;263,4418;316,4886;285,0952;-50,31738;2,144909;0;-0,041199
171;2736;00:00:02:816;40,20152;10,68248;3,094273;21,27031;2,150677;0,541402;101,1408;91,60036;-11,18136;3,534796;41,4679;37,90209;-18,44893;4,906762;65,40644;59,70848;-20,91864;3,615196;29,08071;27,31438;5,368194;15,73585;-0,003805;0;-5,32309;12,27125;0;-0,000458;3,472824;-0,019941;0,000229;0,000458;28,31165;-1,321821;-23,741;-21,37527;-0,69294;0,022745;-91,40201;-82,14408;508,9828;684,7297;-0,22831;0;-219,0124;565,3087;-0,027466;-0,027466;-395,2606;1,594734;0,027466;-0,027466;1766,073;-82,60001;-1424,377;-1282,585;60,70632;-2,730274;-5484,12;-4928,624
172;2752;00:00:02:832;40,20527;10,70231;3,094337;21,27031;2,180142;0,559182;101,1408;91,60036;-11,14864;3,53463;41,73159;38,13939;-18,43203;4,906003;65,40643;59,70849;-20,88364;3,613897;28,93423;27,18273;0,224991;1,189842;0,003805;0;1,767897;1,066747;0;0;1,963005;-0,009956;15,82168;14,23782;1,013718;-0,04549;-0,000916;0,000229;2,100449;-0,077991;-8,788261;-7,899055;-308,5922;-872,7607;0,456619;0;425,4592;-672,27;0;0,027466;-90,58913;0,599098;949,2873;854,2418;-1637,876;76,57985;1424,405;1282,53;167,6033;-6,044196;4956,825;4454,701
173;2768;00:00:02:848;40,15434;10,6943;3,0944;21,27031;2,089378;0,626201;101,1408;91,60035;-11,03125;3,534076;42,1125;38,48217;-18,44751;4,906722;65,09864;59,43141;-20,9111;3,614926;28,61199;26,89315;-3,055572;-0,480766;0,003791;0;-5,445828;4,021164;0;-0,000458;7,043609;-0,033245;22,85454;20,56709;-0,928917;0,043116;-18,4671;-16,62483;-1,647606;0,061755;-19,33468;-17,37442;-196,8338;-100,2365;-0,000858;0;-432,8235;177,265;0;-0,027466;304,8362;-1,397324;421,971;379,7561;-116,5581;5,316352;-1107,971;-997,5036;-224,8833;8,384799;-632,7849;-568,5219
